customernumber,date,salutation,title,domain,datecreated,newsletter,model,paymenttype,deliverytype,invoicepostcode,delivpostcode,voucher,advertisingdatacode,case,numberitems,gift,entry,points,shippingcosts,deliverydatepromised,deliverydatereal,weight,remi,cancel,used,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,target90
4131,11/06/2008,0,0,11,11/06/2008,1,1,0,0,96,,0,BQ,3,1,0,0,0,1,13/06/2008,12/06/2008,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7165,11/06/2008,0,0,8,11/06/2008,0,2,2,0,42,,1,,1,1,0,1,0,0,13/06/2008,18/06/2008,996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36333,11/06/2008,1,0,12,11/06/2008,0,1,1,1,20,,0,,2,2,0,0,0,0,13/06/2008,12/06/2008,644,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12928,11/06/2008,0,0,5,11/06/2008,0,1,3,0,68,85,0,,3,1,0,0,0,0,12/06/2008,11/06/2008,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1488,11/06/2008,2,0,4,11/06/2008,1,1,1,1,38,,0,BQ,5,6,0,0,0,0,13/06/2008,11/06/2008,2618,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1
55968,11/06/2008,2,0,4,11/06/2008,0,1,0,0,58,,1,,4,4,0,0,0,0,13/06/2008,12/06/2008,1425,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
38348,11/06/2008,2,0,4,11/06/2008,0,1,2,0,22,,1,,3,3,0,0,0,0,13/06/2008,12/06/2008,1020,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
21016,11/06/2008,2,0,9,11/06/2008,1,1,0,0,55,,0,,3,1,0,0,0,0,12/06/2008,11/06/2008,757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61838,11/06/2008,0,0,9,11/06/2008,0,1,0,0,83,,0,,4,2,0,0,0,0,13/06/2008,12/06/2008,461,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50433,11/06/2008,0,0,12,11/06/2008,1,1,2,0,10,,0,BQ,2,1,0,0,0,0,12/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30502,11/06/2008,2,0,8,11/06/2008,1,1,0,0,31,,0,,3,3,0,0,0,0,12/06/2008,11/06/2008,476,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52871,11/06/2008,1,0,4,11/06/2008,0,1,2,0,42,,1,,4,1,0,0,0,0,12/06/2008,11/06/2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22329,11/06/2008,1,0,12,11/06/2008,0,2,0,0,44,,1,,1,3,0,1,0,0,13/06/2008,12/06/2008,1019,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
21915,11/06/2008,0,0,9,11/06/2008,0,1,0,0,69,,0,,3,3,0,0,0,0,16/06/2009,15/07/2008,1061,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
24103,11/06/2008,0,0,1,11/06/2008,0,1,2,0,38,,0,BQ,2,1,0,0,0,0,13/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31355,11/06/2008,0,0,1,11/06/2008,0,1,0,0,85,,0,,4,5,0,0,0,0,25/06/2008,20/06/2008,1696,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
44496,11/06/2008,0,0,4,11/06/2008,0,1,0,0,72,,0,,1,1,0,0,0,1,12/06/2008,12/06/2008,408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
32953,11/06/2008,2,0,8,11/06/2008,0,2,2,0,51,,1,,1,3,0,1,0,0,13/06/2008,12/06/2008,858,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
5928,11/06/2008,1,0,12,11/06/2008,0,2,0,0,50,,1,,1,2,0,1,0,0,13/06/2008,12/06/2008,838,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
46948,11/06/2008,1,0,4,11/06/2008,0,1,3,0,13,,1,CA,3,2,0,0,0,0,12/06/2008,11/06/2008,976,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53207,11/06/2008,0,0,9,11/06/2008,1,1,2,0,70,,1,BD,3,2,0,0,0,0,12/06/2008,11/06/2008,849,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
53692,11/06/2008,0,0,2,07/06/2008,0,2,1,1,44,,0,,4,5,0,1,0,0,13/06/2008,12/06/2008,815,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
39778,12/06/2008,1,0,12,12/06/2008,0,1,0,0,59,,0,,5,5,0,0,0,0,25/06/2008,29/08/2008,1683,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
43062,12/06/2008,0,0,12,12/06/2008,0,1,0,0,23,,0,,3,2,0,0,0,0,16/06/2008,14/06/2008,969,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1
34673,12/06/2008,1,0,12,12/06/2008,0,1,2,0,53,,1,BQ,3,3,0,0,0,0,13/06/2008,12/06/2008,817,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
46866,12/06/2008,2,0,4,12/06/2008,0,1,0,0,72,,0,,4,1,0,0,0,0,25/06/2008,27/06/2008,535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21968,12/06/2008,0,0,4,12/06/2008,0,1,0,0,9,,0,BQ,4,1,0,0,0,0,16/06/2008,13/06/2008,745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52123,12/06/2008,0,0,9,12/06/2008,0,1,0,0,14,,0,,4,1,0,0,0,0,16/06/2009,17/06/2008,563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51930,12/06/2008,2,0,4,12/06/2008,0,1,0,0,54,,0,,3,1,0,0,0,1,25/06/2008,14/06/2008,486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52626,12/06/2008,0,0,1,12/06/2008,0,3,0,0,55,,0,AQ,3,1,0,0,0,0,26/06/2008,14/06/2008,797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38867,12/06/2008,1,0,4,12/06/2008,0,1,3,0,57,,0,,2,1,0,0,0,1,16/06/2008,13/06/2008,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10560,12/06/2008,2,0,12,09/06/2008,1,1,3,0,95,,0,,4,5,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
4427,12/06/2008,2,0,4,12/06/2008,0,1,0,0,65,,0,,2,1,0,0,0,1,16/06/2008,13/06/2008,325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7942,12/06/2008,2,0,4,12/06/2008,0,1,3,0,39,,0,,4,1,0,0,0,0,16/06/2008,13/06/2008,505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57525,12/06/2008,2,0,12,12/06/2008,0,1,0,0,1,,0,,2,1,0,0,0,1,16/06/2009,29/09/2008,284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34365,12/06/2008,0,0,1,12/06/2008,0,2,0,0,47,,1,,1,3,0,1,0,0,13/06/2008,12/06/2008,1521,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
14793,12/06/2008,1,0,4,12/06/2008,0,1,0,0,33,,0,,2,1,0,0,0,1,16/06/2008,13/06/2008,431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7535,12/06/2008,0,0,12,12/06/2008,0,1,2,0,26,,0,BQ,5,8,0,0,0,0,13/06/2008,13/06/2008,2623,2,0,0,0,0,8,0,0,0,0,0,0,0,0,1
21582,12/06/2008,0,0,0,12/06/2008,0,3,2,0,30,,0,,3,1,0,1,0,0,16/06/2008,13/06/2008,449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12740,12/06/2008,1,0,12,12/06/2008,0,1,0,0,68,,0,,4,1,0,0,0,0,13/06/2008,12/06/2008,629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43473,12/06/2008,1,0,4,12/06/2008,0,1,3,0,64,,0,,2,1,0,0,0,0,13/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46806,12/06/2008,0,0,12,12/06/2008,0,2,1,1,45,,0,,2,1,0,1,0,0,16/06/2008,13/06/2008,454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7794,12/06/2008,1,0,12,12/06/2008,0,1,2,0,53,,1,BQ,3,3,0,0,0,0,13/06/2008,12/06/2008,953,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
10248,12/06/2008,0,0,9,12/06/2008,1,1,0,0,4,,0,,4,7,0,0,0,0,13/06/2008,14/06/2008,2109,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0
15898,12/06/2008,0,0,8,12/06/2008,0,3,2,0,61,,0,,2,1,0,1,0,1,16/06/2008,13/06/2008,445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63028,12/06/2008,0,0,11,12/06/2008,1,2,2,0,46,,1,,1,2,0,1,0,0,26/06/2008,25/06/2008,1287,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
42018,12/06/2008,1,0,12,12/06/2008,0,2,2,0,50,,0,,3,1,0,1,0,0,16/06/2008,13/06/2008,949,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16283,12/06/2008,1,0,9,12/06/2008,0,1,0,0,55,,1,BQ,3,2,0,0,0,0,16/06/2008,13/06/2008,1203,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
41335,12/06/2008,2,0,9,12/06/2008,0,1,2,0,74,,0,,3,1,0,0,0,0,13/06/2008,12/06/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25123,12/06/2008,1,0,12,12/06/2008,0,1,3,0,4,,0,,2,1,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24324,12/06/2008,1,0,9,12/06/2008,0,1,3,0,45,,0,,2,1,0,0,0,1,16/06/2008,13/06/2008,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41589,12/06/2008,2,0,12,12/06/2008,0,1,0,0,61,,1,,3,1,0,0,0,0,16/06/2008,13/06/2008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47460,12/06/2008,0,0,11,12/06/2008,0,2,0,0,45,,0,,3,3,0,1,0,1,13/06/2008,12/06/2008,806,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
61350,12/06/2008,0,0,8,12/06/2008,0,1,0,0,34,34,0,,2,1,0,0,0,1,16/06/2008,13/06/2008,274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49904,12/06/2008,0,0,0,12/06/2008,0,1,0,0,26,,0,CA,2,2,0,0,0,1,13/06/2008,14/06/2008,601,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
10239,12/06/2008,1,0,0,12/06/2008,0,1,3,0,29,,0,,3,1,0,0,0,0,13/06/2008,14/06/2008,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4790,12/06/2008,0,0,2,12/06/2008,0,1,0,0,40,,0,,3,3,0,0,0,0,16/06/2008,13/06/2008,1087,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10799,12/06/2008,1,0,4,12/06/2008,0,1,2,0,25,,0,BQ,2,1,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38152,12/06/2008,0,0,7,12/06/2008,0,1,3,0,17,,0,AE,2,1,0,0,0,1,16/06/2008,13/06/2008,253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11234,12/06/2008,1,0,12,05/06/2008,0,1,1,1,53,,0,,4,1,0,0,0,0,13/06/2008,13/06/2008,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4426,12/06/2008,1,0,11,12/06/2008,1,1,2,0,25,,0,BL,3,2,0,0,0,0,13/06/2008,12/06/2008,1230,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
33414,12/06/2008,0,0,9,12/06/2008,0,3,1,1,53,,0,,3,1,0,1,0,0,13/06/2008,12/06/2008,791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60441,12/06/2008,0,0,2,12/06/2008,0,3,0,0,17,,0,,5,3,0,1,0,0,16/06/2008,13/06/2008,965,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
63616,12/06/2008,2,0,11,12/06/2008,0,3,1,1,1,,0,,2,1,0,1,0,0,16/06/2008,13/06/2008,771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27595,12/06/2008,1,0,12,12/06/2008,0,1,3,0,28,,0,BQ,1,1,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48201,12/06/2008,0,0,8,12/06/2008,0,1,3,0,68,,0,,4,1,0,0,0,0,16/06/2008,13/06/2008,348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6433,12/06/2008,2,0,1,12/06/2008,0,1,0,0,46,,0,,4,2,0,0,0,0,13/06/2008,13/06/2008,1301,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
18040,12/06/2008,0,0,9,12/06/2008,1,2,0,0,82,,1,,1,3,0,1,0,0,16/06/2008,13/06/2008,1242,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16543,12/06/2008,1,0,8,12/06/2008,0,1,0,0,36,,0,,4,2,0,0,0,0,16/06/2008,13/06/2008,1790,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26424,12/06/2008,0,0,4,12/06/2008,0,2,2,0,91,,1,,1,3,0,1,0,0,13/06/2008,12/06/2008,956,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
18521,12/06/2008,2,0,4,12/06/2008,0,3,1,1,64,,0,,4,1,0,1,0,0,16/06/2008,13/06/2008,890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47710,12/06/2008,1,0,8,12/06/2008,0,1,0,0,78,78,0,,3,2,0,0,0,0,26/06/2008,27/06/2008,869,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40564,12/06/2008,2,0,1,12/06/2008,0,1,0,0,42,,0,CA,2,1,0,0,0,1,13/06/2008,12/06/2008,489,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
37016,12/06/2008,0,0,9,12/06/2008,0,1,3,0,25,,0,,2,1,0,0,0,1,13/06/2008,12/06/2008,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34997,12/06/2008,0,0,12,12/06/2008,0,1,0,0,85,,0,,2,1,0,0,0,1,16/06/2008,13/06/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15439,12/06/2008,1,0,12,12/06/2008,0,1,0,0,54,,0,,5,3,0,0,0,0,25/06/2008,16/06/2008,1943,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
11759,12/06/2008,0,0,12,12/06/2008,0,1,0,0,56,,0,,4,4,0,0,0,0,16/06/2008,13/06/2008,1096,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
55227,12/06/2008,2,0,12,12/06/2008,0,1,3,0,13,,0,,4,1,0,0,0,0,26/06/2008,25/06/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36138,12/06/2008,2,0,12,12/06/2008,1,1,3,0,67,,0,BQ,1,1,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39848,12/06/2008,0,0,5,12/06/2008,0,1,2,0,83,,0,,4,1,0,0,0,0,13/06/2008,12/06/2008,919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31457,12/06/2008,0,0,9,12/06/2008,0,1,2,0,15,,0,CA,2,1,0,0,0,1,13/06/2008,14/06/2008,874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29424,12/06/2008,0,0,9,12/06/2008,0,3,1,1,65,,0,,1,1,0,1,0,0,16/06/2009,13/06/2008,380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33790,12/06/2008,2,0,4,12/06/2008,0,1,0,0,35,,0,,4,3,0,0,0,0,26/06/2008,25/06/2008,636,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7167,12/06/2008,2,0,9,12/06/2008,0,1,0,0,39,,0,,3,1,0,0,0,0,16/06/2009,18/06/2008,674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46327,12/06/2008,0,0,11,12/06/2008,0,2,2,0,53,,0,,4,3,0,1,0,0,13/06/2008,13/06/2008,2260,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
33156,12/06/2008,2,0,11,12/06/2008,0,1,0,0,22,,0,,2,1,0,0,0,1,13/06/2008,12/06/2008,294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48375,12/06/2008,0,0,8,12/06/2008,0,1,0,0,46,,0,BR,4,2,0,0,0,0,16/06/2008,13/06/2008,909,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
47044,12/06/2008,1,0,2,28/05/2008,0,1,2,0,23,,0,AB,1,1,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23970,12/06/2008,1,0,2,12/06/2008,0,1,0,0,29,,0,BQ,3,3,0,0,0,0,16/06/2008,14/06/2008,523,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
57443,12/06/2008,0,0,11,12/06/2008,1,1,2,0,66,,0,BQ,5,9,0,0,0,0,13/06/2008,12/06/2008,5567,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0
18984,12/06/2008,0,1,4,12/06/2008,0,3,1,1,22,,0,,1,1,0,1,0,0,16/06/2008,13/06/2008,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20722,12/06/2008,0,0,12,12/06/2008,0,1,0,0,37,,0,,3,1,0,0,0,1,25/06/2008,02/07/2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31819,12/06/2008,2,0,9,12/06/2008,0,1,0,0,71,73,0,CA,2,1,0,0,0,1,13/06/2008,14/06/2008,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15275,12/06/2008,2,0,9,12/06/2008,0,2,2,0,41,,1,,1,1,0,1,0,0,13/06/2008,12/06/2008,340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65409,12/06/2008,0,0,1,12/06/2008,1,1,2,0,3,,0,,3,1,0,0,0,0,16/06/2008,13/06/2008,474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32693,12/06/2008,1,0,5,12/06/2008,1,1,1,1,13,,0,,1,1,0,0,0,0,13/06/2008,12/06/2008,445,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
47516,12/06/2008,1,0,4,12/06/2008,0,1,3,0,4,,0,CA,3,1,0,0,0,1,13/06/2008,14/06/2008,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
53718,12/06/2008,0,0,12,12/06/2008,0,3,1,1,21,,0,,5,3,0,1,0,0,16/06/2009,12/07/2008,1033,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
47847,12/06/2008,0,0,12,12/06/2008,0,1,0,0,33,,0,,5,1,0,0,0,0,25/06/2008,29/07/2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13645,12/06/2008,0,0,9,12/06/2008,0,1,0,0,17,,0,BQ,3,2,0,0,0,0,16/06/2008,13/06/2008,608,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
30334,12/06/2008,2,0,8,12/06/2008,0,3,1,1,65,,0,,5,2,0,1,0,0,13/06/2008,12/06/2008,1068,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
16259,12/06/2008,2,1,4,12/06/2008,0,1,2,0,34,,0,,3,2,0,0,0,1,13/06/2008,12/06/2008,693,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
62282,12/06/2008,0,0,9,12/06/2008,0,1,2,0,49,,0,BQ,2,1,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22660,12/06/2008,0,0,5,12/06/2008,0,2,1,1,47,,0,,2,1,0,1,0,0,13/06/2008,12/06/2008,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44129,12/06/2008,0,0,4,12/06/2008,0,1,0,0,56,,0,BQ,3,6,0,0,0,0,16/06/2008,14/06/2008,1735,0,0,6,1,0,5,0,0,0,0,0,0,0,0,0
332,12/06/2008,0,0,12,12/06/2008,0,2,1,1,44,,0,,4,3,0,1,0,0,13/06/2008,13/06/2008,1198,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
13158,12/06/2008,0,0,9,12/06/2008,0,2,1,1,52,,0,,4,4,0,1,0,0,16/06/2008,13/06/2008,1447,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
13121,12/06/2008,1,0,9,12/06/2008,0,1,0,0,37,,0,,5,1,0,0,0,0,13/06/2008,13/06/2008,151,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
63181,12/06/2008,0,0,0,12/06/2008,0,1,0,0,34,,0,,3,4,0,0,0,0,16/06/2008,13/06/2008,645,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
8694,12/06/2008,1,0,4,12/06/2008,0,1,0,0,50,,0,,2,1,0,0,0,1,13/06/2008,12/06/2008,655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19129,12/06/2008,1,0,4,12/06/2008,1,1,2,0,58,,0,,4,2,0,0,0,0,13/06/2008,12/06/2008,331,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
52021,12/06/2008,2,0,12,12/06/2008,0,1,1,1,20,,0,,2,1,0,0,0,0,17/06/2008,16/06/2008,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37425,12/06/2008,0,0,1,12/06/2008,0,1,2,0,47,,0,,2,1,0,0,0,1,13/06/2008,12/06/2008,715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47407,12/06/2008,0,0,0,12/06/2008,0,1,0,0,35,,0,,1,1,0,0,0,1,16/06/2008,14/06/2008,200,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46515,12/06/2008,0,0,4,12/06/2008,0,1,0,0,79,,0,,2,1,0,0,0,1,16/06/2008,13/06/2008,191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60714,12/06/2008,1,1,8,12/06/2008,0,2,1,1,44,,0,,4,2,0,1,0,0,13/06/2008,12/06/2008,1489,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
46079,12/06/2008,0,0,4,12/06/2008,0,1,0,0,90,90,0,,4,1,0,0,0,0,13/06/2008,12/06/2008,582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37788,12/06/2008,2,0,4,12/06/2008,0,3,1,1,45,,0,,4,3,0,1,0,0,16/06/2008,13/06/2008,1522,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
26160,12/06/2008,1,0,12,12/06/2008,0,1,1,1,90,,0,,2,1,0,0,0,0,13/06/2008,12/06/2008,297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39031,12/06/2008,2,0,12,12/06/2008,0,2,0,0,51,51,1,,1,1,0,1,0,0,16/06/2008,13/06/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7807,12/06/2008,0,0,9,12/06/2008,0,2,0,0,59,,0,,5,4,0,1,0,0,13/06/2008,14/06/2008,1898,2,0,0,3,2,0,0,0,0,0,0,0,0,0,1
40288,12/06/2008,0,0,9,12/06/2008,0,1,0,0,23,,0,BQ,2,2,0,0,0,0,13/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16354,12/06/2008,0,0,0,12/06/2008,0,1,0,0,6,,0,BF,5,7,0,0,0,0,16/06/2009,13/06/2008,2282,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0
27079,12/06/2008,1,0,11,12/06/2008,0,1,2,0,14,,0,,1,1,0,0,0,0,16/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16855,12/06/2008,0,0,8,12/06/2008,1,3,2,0,64,,0,AQ,3,3,0,0,0,0,13/06/2008,12/06/2008,558,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
47043,12/06/2008,2,0,5,12/06/2008,0,2,0,0,47,47,1,,1,3,0,1,0,0,13/06/2008,13/06/2008,951,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
13334,12/06/2008,1,0,8,12/06/2008,0,3,1,1,84,,0,,4,2,0,1,0,0,13/06/2008,12/06/2008,653,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16152,13/06/2008,1,0,5,13/06/2008,0,1,0,0,40,,0,,3,1,0,0,0,0,26/06/2008,25/06/2008,740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1474,13/06/2008,0,0,4,13/06/2008,0,1,0,0,22,,1,AH,1,1,0,0,0,0,17/06/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11970,13/06/2008,0,0,12,13/06/2008,0,1,3,0,14,,0,BQ,5,1,0,0,0,0,16/06/2008,13/06/2008,503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27011,13/06/2008,0,0,0,13/06/2008,0,3,1,1,23,,0,,3,1,0,1,0,0,17/06/2008,16/06/2008,885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65685,13/06/2008,2,0,12,13/06/2008,0,1,0,0,76,,0,,4,1,0,0,0,0,17/06/2008,14/06/2008,707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45594,13/06/2008,2,0,4,13/06/2008,0,1,0,0,71,,0,,2,1,0,0,0,1,17/06/2008,14/06/2008,801,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
57662,13/06/2008,1,0,4,13/06/2008,1,2,2,0,52,,1,,4,2,0,1,0,0,17/06/2008,14/06/2008,1397,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
25566,13/06/2008,0,0,9,13/06/2008,0,3,1,1,25,,0,,5,4,0,1,0,0,17/06/2008,14/06/2008,1140,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
27321,13/06/2008,0,0,0,13/06/2008,0,2,0,0,41,,1,,1,4,0,1,0,0,16/06/2009,25/06/2008,752,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
20556,13/06/2008,0,0,4,13/06/2008,0,1,2,0,22,,1,,3,2,0,0,0,0,16/06/2008,13/06/2008,933,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
66038,13/06/2008,0,0,4,13/06/2008,0,1,2,0,86,,0,AB,2,1,0,0,0,1,16/06/2008,13/06/2008,187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60285,13/06/2008,1,0,12,13/06/2008,0,2,0,0,51,,1,,1,3,0,1,0,0,16/06/2008,14/06/2008,2000,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
43162,13/06/2008,2,0,4,13/06/2008,0,1,0,0,54,,0,,3,2,0,0,0,0,16/06/2008,13/06/2008,715,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
13801,13/06/2008,1,0,4,25/05/2008,0,2,0,0,61,,1,,1,1,0,1,0,0,16/06/2008,13/06/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58062,13/06/2008,0,0,12,13/06/2008,0,1,0,0,42,,0,,3,3,0,0,0,0,17/06/2008,14/06/2008,546,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
39222,13/06/2008,1,0,0,13/06/2008,1,1,0,0,56,,0,,4,4,0,0,0,0,16/06/2008,13/06/2008,1355,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
53977,13/06/2008,1,0,4,01/06/2008,1,3,1,1,47,,0,,2,2,0,1,0,0,16/06/2008,13/06/2008,800,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
